enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed,city_development_index
23825,David Johnson,city_21,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,never,102,0.0,0.624
7672,Chris Jones,city_21,unknow,no_enrollment,Masters,STEM,Has relevent experience,<1,10/49,Pvt Ltd,1,202,1.0,0.624
5633,David Garcia,city_145,unknow,no_enrollment,Graduate,STEM,Has relevent experience,4,100-500,Pvt Ltd,1,22,0.0,0.555
30695,David Smith,city_21,Male,Full time course,Graduate,STEM,No relevent experience,3,unknow,Pvt Ltd,never,42,0.0,0.624
5573,Emily Davis,city_160,unknow,no_enrollment,Primary School,unknow,No relevent experience,4,unknow,Pvt Ltd,never,50,0.0,0.92
24936,Chris Williams,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,3,50-99,Funded Startup,1,88,0.0,0.624
397,Laura Smith,city_73,unknow,no_enrollment,Graduate,STEM,Has relevent experience,5,1000-4999,Pvt Ltd,4,81,0.0,0.754
31602,Jane Miller,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Pvt Ltd,1,7,0.0,0.92
5278,Emily Garcia,city_21,Male,no_enrollment,unknow,unknow,No relevent experience,3,unknow,Pvt Ltd,never,218,0.0,0.624
16814,Chris Martinez,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,>4,62,0.0,0.91
19249,Jane Davis,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,50-99,Pvt Ltd,1,83,0.0,0.92
9475,John Smith,city_28,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,1000-4999,Pvt Ltd,>4,11,0.0,0.939
4865,Chris Garcia,city_114,Male,Part time course,Phd,STEM,No relevent experience,>20,50-99,unknow,>4,10,0.0,0.926
20881,John Garcia,city_28,Male,no_enrollment,Masters,STEM,Has relevent experience,10,1000-4999,Pvt Ltd,1,114,0.0,0.939
21563,Jane Brown,city_21,unknow,no_enrollment,Masters,STEM,Has relevent experience,3,50-99,Pvt Ltd,1,36,0.0,0.624
25114,Mike Smith,city_102,unknow,unknow,Masters,STEM,No relevent experience,6,10/49,Pvt Ltd,1,17,0.0,0.804
26002,Emily Martinez,city_16,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,never,80,1.0,0.91
8528,David Martinez,city_160,Male,Part time course,Graduate,STEM,Has relevent experience,>20,50-99,Public Sector,>4,108,0.0,0.92
6141,Jane Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,2,100-500,Pvt Ltd,2,45,0.0,0.92
27667,Chris Johnson,city_103,Male,Full time course,Graduate,STEM,No relevent experience,5,unknow,unknow,never,77,0.0,0.92
2821,John Martinez,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,15,100-500,Pvt Ltd,2,8,0.0,0.926
21216,Laura Miller,city_173,unknow,no_enrollment,Graduate,STEM,No relevent experience,5,unknow,unknow,1,28,0.0,0.878
25495,Sarah Hernandez,city_142,Female,no_enrollment,Graduate,STEM,Has relevent experience,9,100-500,Funded Startup,>4,37,0.0,0.727
20791,Alex Johnson,city_16,unknow,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,2,108,1.0,0.91
28015,Katie Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,500-999,Pvt Ltd,2,162,0.0,0.92
10685,Emily Hernandez,city_73,unknow,Full time course,High School,unknow,Has relevent experience,9,unknow,unknow,>4,41,0.0,0.754
405,Sarah Martinez,city_165,Male,no_enrollment,Masters,STEM,Has relevent experience,19,100-500,Pvt Ltd,4,4,0.0,0.903
13891,Katie Miller,city_71,Female,no_enrollment,Phd,STEM,No relevent experience,3,1000-4999,Public Sector,1,41,0.0,0.884
33050,Mike Garcia,city_165,unknow,no_enrollment,Graduate,STEM,Has relevent experience,17,10000+,Pvt Ltd,2,12,0.0,0.903
399,John Davis,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,1,190,0.0,0.92
8202,David Williams,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,50-99,Pvt Ltd,>4,29,1.0,0.624
8751,Alex Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,100-500,Public Sector,1,11,0.0,0.92
20744,John Miller,city_103,Male,Full time course,High School,unknow,No relevent experience,3,10000+,Pvt Ltd,1,30,0.0,0.92
25380,Mike Miller,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,13,100-500,unknow,>4,39,0.0,0.92
24617,Katie Garcia,city_102,Male,Full time course,High School,unknow,Has relevent experience,9,unknow,unknow,1,16,0.0,0.804
12509,John Martinez,city_114,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,50-99,Pvt Ltd,>4,5,0.0,0.926
25473,Chris Martinez,city_26,Male,Full time course,High School,unknow,No relevent experience,8,unknow,unknow,never,39,0.0,0.698
13083,Jane Johnson,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,10,50-99,Pvt Ltd,>4,29,0.0,0.926
12454,Jane Brown,city_21,unknow,Full time course,Masters,STEM,Has relevent experience,4,50-99,NGO,2,210,0.0,0.624
3500,Mike Johnson,city_103,Other,Part time course,High School,unknow,No relevent experience,6,50-99,Funded Startup,1,54,0.0,0.92
15922,Mike Jones,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,50-99,Pvt Ltd,3,44,0.0,0.92
6685,Mike Miller,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,unknow,unknow,>4,47,0.0,0.91
28838,Chris Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,1000-4999,NGO,>4,74,0.0,0.92
24082,David Hernandez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,6,10/49,Pvt Ltd,1,8,1.0,0.624
24846,Emily Martinez,city_21,unknow,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,never,20,1.0,0.624
1020,Mike Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,500-999,Pvt Ltd,1,162,0.0,0.92
6189,David Jones,city_36,unknow,no_enrollment,Graduate,Business Degree,No relevent experience,2,50-99,Pvt Ltd,1,110,0.0,0.893
16994,Alex Davis,city_46,Other,Part time course,High School,unknow,Has relevent experience,3,10/49,Pvt Ltd,1,262,0.0,0.762
13135,John Brown,city_138,Male,no_enrollment,Masters,STEM,Has relevent experience,14,unknow,unknow,1,6,0.0,0.836
14578,Chris Miller,city_64,Male,Part time course,Graduate,STEM,Has relevent experience,9,10/49,Pvt Ltd,1,19,1.0,0.6659999999999999
20732,Laura Davis,city_64,Other,no_enrollment,Graduate,STEM,No relevent experience,>20,50-99,Pvt Ltd,>4,23,1.0,0.6659999999999999
16496,Sarah Hernandez,city_21,Male,unknow,Graduate,STEM,No relevent experience,<1,unknow,unknow,1,107,1.0,0.624
16537,Chris Smith,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,15,10000+,unknow,>4,134,0.0,0.897
17358,Alex Garcia,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,11,10/49,Early Stage Startup,1,40,0.0,0.926
21933,Mike Johnson,city_71,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,50-99,Pvt Ltd,1,11,0.0,0.884
7342,Katie Miller,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,unknow,unknow,3,102,0.0,0.92
5630,Mike Williams,city_21,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,never,100,0.0,0.624
24152,Emily Miller,city_83,Male,no_enrollment,Masters,STEM,No relevent experience,3,10000+,Pvt Ltd,never,30,0.0,0.923
17762,Laura Martinez,city_103,unknow,no_enrollment,High School,unknow,No relevent experience,5,unknow,unknow,1,20,1.0,0.92
4310,Jane Johnson,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,14,1000-4999,Pvt Ltd,3,4,0.0,0.92
5142,Mike Brown,city_16,unknow,no_enrollment,Primary School,unknow,No relevent experience,5,unknow,unknow,never,15,0.0,0.91
22319,Sarah Hernandez,city_21,Male,no_enrollment,Graduate,STEM,No relevent experience,<1,unknow,unknow,1,14,1.0,0.624
30912,Emily Miller,city_83,Male,no_enrollment,Primary School,unknow,No relevent experience,1,unknow,Pvt Ltd,never,103,0.0,0.923
20976,Sarah Garcia,city_160,Male,Part time course,Graduate,STEM,Has relevent experience,5,1000-4999,Public Sector,2,40,0.0,0.92
13150,Jane Jones,city_16,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,100-500,Pvt Ltd,2,27,0.0,0.91
12206,Mike Smith,city_114,Male,no_enrollment,High School,unknow,No relevent experience,10,100-500,Pvt Ltd,>4,46,0.0,0.926
9407,Laura Martinez,city_114,Male,no_enrollment,High School,unknow,Has relevent experience,7,50-99,Pvt Ltd,>4,110,0.0,0.926
13152,Emily Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,50-99,Funded Startup,1,96,0.0,0.92
1069,Katie Miller,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,2,57,0.0,0.92
25418,Jane Garcia,city_160,Male,Full time course,Graduate,STEM,Has relevent experience,6,unknow,unknow,1,240,0.0,0.92
22689,John Davis,city_98,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Funded Startup,4,42,0.0,0.949
5104,Alex Jones,city_75,Male,no_enrollment,Masters,STEM,Has relevent experience,7,unknow,unknow,1,16,1.0,0.939
13994,Sarah Smith,city_12,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,never,40,1.0,0.64
27064,Katie Hernandez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,100-500,Funded Startup,2,94,0.0,0.92
14598,David Garcia,city_37,unknow,no_enrollment,Graduate,STEM,No relevent experience,9,5000-9999,Pvt Ltd,1,160,0.0,0.794
9571,David Johnson,city_173,Male,Part time course,Graduate,STEM,No relevent experience,10,10/49,Early Stage Startup,1,25,0.0,0.878
30854,Alex Brown,city_43,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,<10,Early Stage Startup,1,11,0.0,0.516
25290,David Garcia,city_173,unknow,no_enrollment,High School,unknow,Has relevent experience,<1,100-500,Pvt Ltd,1,29,0.0,0.878
29640,Laura Garcia,city_90,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,unknow,unknow,1,23,0.0,0.698
17519,Mike Garcia,city_142,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,10/49,Pvt Ltd,2,113,0.0,0.727
12111,Alex Smith,city_73,unknow,no_enrollment,Graduate,STEM,Has relevent experience,15,unknow,unknow,2,56,0.0,0.754
6085,Katie Jones,city_104,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,1,39,1.0,0.924
27277,Sarah Garcia,city_103,unknow,no_enrollment,Graduate,STEM,No relevent experience,2,1000-4999,Pvt Ltd,1,20,0.0,0.92
31692,Emily Hernandez,city_160,Male,Full time course,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,1,40,0.0,0.92
6052,John Hernandez,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,<10,Pvt Ltd,>4,56,0.0,0.92
18161,Chris Brown,city_145,unknow,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,1,106,0.0,0.555
12934,David Garcia,city_114,Male,Part time course,Graduate,STEM,Has relevent experience,19,500-999,Pvt Ltd,2,64,0.0,0.926
30400,Alex Brown,city_73,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,1,51,0.0,0.754
26419,Jane Johnson,city_67,Female,Full time course,Graduate,STEM,Has relevent experience,6,1000-4999,Pvt Ltd,2,41,0.0,0.855
4188,Sarah Jones,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,20,100-500,Pvt Ltd,>4,150,0.0,0.92
12117,Katie Brown,city_74,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,10/49,Pvt Ltd,1,320,0.0,0.579
28847,Alex Brown,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,7,unknow,unknow,never,20,0.0,0.897
30472,Laura Williams,city_21,Male,Full time course,unknow,unknow,No relevent experience,4,1000-4999,Pvt Ltd,1,9,1.0,0.624
32534,Katie Martinez,city_102,Male,Full time course,Graduate,STEM,Has relevent experience,9,5000-9999,Pvt Ltd,1,74,0.0,0.804
22395,Katie Jones,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,3,unknow,Public Sector,1,129,1.0,0.624
4876,Laura Miller,city_67,Female,no_enrollment,Masters,STEM,Has relevent experience,10,unknow,unknow,1,42,0.0,0.855
25182,David Davis,city_61,unknow,no_enrollment,High School,unknow,No relevent experience,2,100-500,Pvt Ltd,never,58,0.0,0.913
26135,John Jones,city_103,Male,Full time course,High School,unknow,No relevent experience,3,unknow,unknow,1,126,1.0,0.92
7517,David Miller,city_103,unknow,no_enrollment,High School,unknow,No relevent experience,4,unknow,unknow,1,45,1.0,0.92
2793,Emily Garcia,city_83,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10/49,Pvt Ltd,>4,166,0.0,0.923
25174,Alex Jones,city_61,Male,no_enrollment,Graduate,STEM,Has relevent experience,2,50-99,Pvt Ltd,1,110,0.0,0.913
5593,Emily Miller,city_103,Male,Full time course,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,37,0.0,0.92
14003,John Davis,city_102,Female,Part time course,Graduate,STEM,Has relevent experience,2,unknow,unknow,1,95,1.0,0.804
33057,Katie Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,29,1.0,0.92
30484,Sarah Martinez,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,Pvt Ltd,>4,31,0.0,0.926
14688,Mike Jones,city_116,Male,Full time course,Masters,STEM,No relevent experience,11,50-99,Pvt Ltd,>4,97,0.0,0.743
25459,Sarah Martinez,city_114,Male,no_enrollment,Primary School,unknow,No relevent experience,3,unknow,unknow,never,16,0.0,0.926
23657,Chris Hernandez,city_103,Male,no_enrollment,Primary School,unknow,No relevent experience,4,unknow,unknow,never,14,0.0,0.92
20322,Chris Smith,city_102,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,206,0.0,0.804
22194,John Martinez,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,2,10/49,Funded Startup,1,204,0.0,0.92
31401,Laura Williams,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,18,10000+,Pvt Ltd,2,116,0.0,0.92
14914,Emily Miller,city_102,unknow,no_enrollment,Masters,STEM,Has relevent experience,16,100-500,Pvt Ltd,4,161,0.0,0.804
20376,Laura Smith,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,25,1.0,0.92
27530,Alex Davis,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,18,500-999,Pvt Ltd,>4,94,0.0,0.92
24701,Chris Miller,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,15,10000+,Pvt Ltd,>4,16,0.0,0.92
6790,Alex Miller,city_90,Male,Full time course,Masters,STEM,Has relevent experience,15,unknow,unknow,1,100,0.0,0.698
10102,Sarah Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,20,10000+,Pvt Ltd,never,107,0.0,0.92
10338,Katie Garcia,city_157,Male,Part time course,Masters,STEM,Has relevent experience,11,unknow,unknow,1,17,0.0,0.769
15701,Laura Davis,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,<10,Pvt Ltd,1,140,0.0,0.91
21218,Laura Miller,city_75,Male,no_enrollment,Graduate,Humanities,Has relevent experience,3,10000+,Pvt Ltd,2,75,0.0,0.939
1586,John Miller,city_75,unknow,no_enrollment,High School,unknow,Has relevent experience,6,unknow,unknow,1,59,0.0,0.939
9189,Jane Davis,city_23,unknow,no_enrollment,High School,unknow,Has relevent experience,6,50-99,unknow,1,146,0.0,0.899
13788,Alex Jones,city_93,unknow,no_enrollment,unknow,unknow,No relevent experience,3,unknow,unknow,never,302,0.0,0.865
10752,Mike Jones,city_67,Female,no_enrollment,Masters,STEM,Has relevent experience,9,100-500,Pvt Ltd,2,42,1.0,0.855
28406,Emily Brown,city_103,unknow,no_enrollment,Graduate,No Major,Has relevent experience,14,unknow,Pvt Ltd,1,131,0.0,0.92
26320,Katie Hernandez,city_94,unknow,Part time course,High School,unknow,Has relevent experience,9,unknow,unknow,4,74,0.0,0.698
17460,David Jones,city_16,Female,no_enrollment,Graduate,STEM,Has relevent experience,7,10000+,Pvt Ltd,1,22,0.0,0.91
18657,Sarah Brown,city_102,unknow,no_enrollment,Graduate,STEM,No relevent experience,3,unknow,unknow,never,53,1.0,0.804
9384,Mike Jones,city_61,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,500-999,Pvt Ltd,>4,143,0.0,0.913
4269,Alex Williams,city_67,Female,no_enrollment,Graduate,STEM,Has relevent experience,14,50-99,Pvt Ltd,2,72,0.0,0.855
14935,Katie Miller,city_103,Male,no_enrollment,High School,unknow,Has relevent experience,11,500-999,Pvt Ltd,1,7,0.0,0.92
28033,Alex Martinez,city_136,Male,Full time course,Graduate,STEM,No relevent experience,3,50-99,Early Stage Startup,1,182,0.0,0.897
1568,Laura Jones,city_99,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,50-99,Pvt Ltd,4,50,0.0,0.915
15465,Katie Miller,city_100,Male,no_enrollment,High School,unknow,Has relevent experience,2,50-99,Public Sector,1,82,0.0,0.887
26233,Katie Johnson,city_16,Male,unknow,Graduate,STEM,Has relevent experience,2,10000+,Pvt Ltd,1,58,0.0,0.91
24729,Alex Garcia,city_104,unknow,no_enrollment,Graduate,STEM,Has relevent experience,9,10/49,Pvt Ltd,1,94,0.0,0.924
29440,Sarah Johnson,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,<10,unknow,2,60,1.0,0.624
32652,Laura Miller,city_65,Male,Full time course,Masters,STEM,Has relevent experience,5,100-500,Pvt Ltd,4,124,0.0,0.802
28556,David Davis,city_149,unknow,no_enrollment,Primary School,unknow,No relevent experience,2,unknow,unknow,2,46,0.0,0.6890000000000001
12875,John Garcia,city_152,Male,Full time course,Masters,STEM,No relevent experience,3,unknow,NGO,2,57,1.0,0.698
21078,Sarah Martinez,city_160,Female,no_enrollment,Graduate,STEM,Has relevent experience,9,50-99,Pvt Ltd,1,17,0.0,0.92
30331,David Garcia,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,14,5000-9999,Pvt Ltd,>4,101,0.0,0.92
5899,Emily Garcia,city_150,Male,no_enrollment,Primary School,unknow,No relevent experience,3,unknow,Pvt Ltd,never,31,0.0,0.698
22787,Mike Miller,city_136,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,36,0.0,0.897
27435,John Martinez,city_36,Male,Part time course,Graduate,STEM,Has relevent experience,15,unknow,unknow,4,198,0.0,0.893
2855,Laura Martinez,city_16,Male,no_enrollment,Masters,STEM,No relevent experience,5,10000+,Pvt Ltd,never,31,0.0,0.91
18385,David Jones,city_11,unknow,unknow,Masters,STEM,Has relevent experience,9,50-99,Pvt Ltd,1,12,0.0,0.55
27866,Chris Miller,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Funded Startup,1,31,0.0,0.92
7328,Katie Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,20,unknow,unknow,>4,26,1.0,0.92
24807,David Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,50-99,Pvt Ltd,1,55,0.0,0.92
27113,Katie Johnson,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,unknow,unknow,>4,8,1.0,0.624
6008,Mike Martinez,city_16,Male,no_enrollment,High School,unknow,Has relevent experience,>20,100-500,Pvt Ltd,>4,38,0.0,0.91
760,Laura Hernandez,city_23,Male,no_enrollment,Graduate,Humanities,Has relevent experience,16,unknow,unknow,2,8,0.0,0.899
2990,Alex Davis,city_173,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,3,32,1.0,0.878
28229,Jane Williams,city_40,Male,Part time course,Graduate,STEM,Has relevent experience,18,100-500,Funded Startup,>4,51,0.0,0.7759999999999999
4162,Emily Miller,city_102,Male,Full time course,Graduate,STEM,Has relevent experience,9,5000-9999,Pvt Ltd,2,22,0.0,0.804
27326,John Hernandez,city_114,Male,Full time course,High School,unknow,Has relevent experience,7,unknow,unknow,1,17,0.0,0.926
604,John Hernandez,city_16,Male,unknow,unknow,unknow,No relevent experience,3,unknow,unknow,never,24,0.0,0.91
2194,John Brown,city_23,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,10/49,Funded Startup,1,19,0.0,0.899
21564,John Johnson,city_21,Male,Full time course,Masters,STEM,Has relevent experience,9,50-99,Pvt Ltd,2,46,1.0,0.624
17432,David Jones,city_16,Female,no_enrollment,Graduate,STEM,Has relevent experience,13,50-99,Pvt Ltd,>4,15,0.0,0.91
13952,Mike Johnson,city_160,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,>4,23,1.0,0.92
1988,Laura Garcia,city_36,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,38,0.0,0.893
